metabolite_id	comparison	metadata	value	beta	standard_error	p_value	q_value	n_samples	method	direction	feature	coef	stderr	N	N.not.0	pval	qval	original_metabolite_id
C8p_QI4402	IBD_vs_non_IBD	model_group	IBD	2.05520744947017	0.560897496553758	3.9749625626914e-4	0.0883537726388822	105	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI4402	2.05520744947017	0.560897496553758	105	105	3.9749625626914e-4	0.0883537726388822	C8p_QI4402
HILp_QI24346	IBD_vs_non_IBD	model_group	IBD	3.00488860279858	0.820393006627994	3.9941503375974e-4	0.0884550678610994	105	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI24346	3.00488860279858	0.820393006627994	105	105	3.9941503375974e-4	0.0884550678610994	HILp_QI24346
C18n_QI5083	IBD_vs_non_IBD	model_group	IBD	-3.07445691377076	0.839511831327857	4.0016785278423e-4	0.0884597740822006	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI5083	-3.07445691377076	0.839511831327857	105	105	4.0016785278423e-4	0.0884597740822006	C18n_QI5083
C18n_QI380	UC_vs_non_IBD	model_group	UC	0.819106666055497	0.233547922207802	9.4252426430684e-4	0.0886221998378341	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI380	0.819106666055497	0.233547922207802	56	56	9.4252426430684e-4	0.0886221998378341	C18n_QI380
HILp_QI12379	UC_vs_non_IBD	model_group	UC	-5.25702311878926	1.49928477957179	9.4503688275835e-4	0.0887646747294832	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI12379	-5.25702311878926	1.49928477957179	56	56	9.4503688275835e-4	0.0887646747294832	HILp_QI12379
HILp_QI19624	UC_vs_non_IBD	model_group	UC	4.67843713106091	1.33433655402662	9.4550770812926e-4	0.0887646747294832	56	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI19624	4.67843713106091	1.33433655402662	56	56	9.4550770812926e-4	0.0887646747294832	HILp_QI19624
HILn_QI18075	CD_vs_non_IBD	model_group	CD	-3.66647615706447	0.910692907875457	1.4024864706623e-4	0.0887884078845787	75	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI18075	-3.66647615706447	0.910692907875457	75	75	1.4024864706623e-4	0.0887884078845787	HILn_QI18075
C18n_QI2917	CD_vs_UC	model_group	CD	2.69078513533262	0.564943295649474	9.10246245501213e-6	0.0889215186053201	79	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI2917	2.69078513533262	0.564943295649474	79	79	9.10246245501213e-6	0.0889215186053201	C18n_QI2917
C18n_QI10989	CD_vs_UC	model_group	CD	-3.34061117136702	0.705987907130591	1.02436085665468e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI10989	-3.34061117136702	0.705987907130591	79	79	1.02436085665468e-5	0.0889215186053201	C18n_QI10989
C18n_QI8815	CD_vs_UC	model_group	CD	-5.51816500879856	1.21346257651553	2.04739726534145e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI8815	-5.51816500879856	1.21346257651553	79	79	2.04739726534145e-5	0.0889215186053201	C18n_QI8815
C18n_QI11344	CD_vs_UC	model_group	CD	-3.29991150689302	0.726347954225901	2.08039091924216e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI11344	-3.29991150689302	0.726347954225901	79	79	2.08039091924216e-5	0.0889215186053201	C18n_QI11344
C18n_QI11413	CD_vs_UC	model_group	CD	-3.51887051847526	0.776997080990863	2.19429320523451e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI11413	-3.51887051847526	0.776997080990863	79	79	2.19429320523451e-5	0.0889215186053201	C18n_QI11413
C18n_QI8008	CD_vs_UC	model_group	CD	-6.83364601618393	1.51129953734593	2.25292617193264e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI8008	-6.83364601618393	1.51129953734593	79	79	2.25292617193264e-5	0.0889215186053201	C18n_QI8008
C18n_QI11727	CD_vs_UC	model_group	CD	-2.43872706276833	0.539453537131844	2.26101206004659e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI11727	-2.43872706276833	0.539453537131844	79	79	2.26101206004659e-5	0.0889215186053201	C18n_QI11727
C18n_QI1722	CD_vs_UC	model_group	CD	-3.92552821115384	0.873338930737911	2.48851951109151e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1722	-3.92552821115384	0.873338930737911	79	79	2.48851951109151e-5	0.0889215186053201	C18n_QI1722
C18n_QI11341	CD_vs_UC	model_group	CD	-2.50147078522372	0.55731934882311	2.54860866409696e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI11341	-2.50147078522372	0.55731934882311	79	79	2.54860866409696e-5	0.0889215186053201	C18n_QI11341
HILp_QI6434	CD_vs_UC	model_group	CD	-4.53493569060221	1.01045021364308	2.55202787835731e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI6434	-4.53493569060221	1.01045021364308	79	79	2.55202787835731e-5	0.0889215186053201	HILp_QI6434
C8p_QI7895	CD_vs_UC	model_group	CD	-6.64968770181555	1.4864690652728	2.69296088278481e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	C8p_QI7895	-6.64968770181555	1.4864690652728	79	79	2.69296088278481e-5	0.0889215186053201	C8p_QI7895
HILp_QI5047	CD_vs_UC	model_group	CD	-2.20297023946077	0.49373641330606	2.81110588364052e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI5047	-2.20297023946077	0.49373641330606	79	79	2.81110588364052e-5	0.0889215186053201	HILp_QI5047
HILp_QI13253	CD_vs_UC	model_group	CD	-6.65950807257749	1.51275476382652	3.4989087997515e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI13253	-6.65950807257749	1.51275476382652	79	79	3.4989087997515e-5	0.0889215186053201	HILp_QI13253
HILp_QI15737	CD_vs_UC	model_group	CD	-7.80767138728943	1.77562738331895	3.56488287166948e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI15737	-7.80767138728943	1.77562738331895	79	79	3.56488287166948e-5	0.0889215186053201	HILp_QI15737
C18n_QI10990	CD_vs_UC	model_group	CD	-2.22039783502242	0.505938738455536	3.67693472457864e-5	0.0889215186053201	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI10990	-2.22039783502242	0.505938738455536	79	79	3.67693472457864e-5	0.0889215186053201	C18n_QI10990
C8p_QI8661	UC_vs_non_IBD	model_group	UC	1.00678041368484	0.28727729911045	9.5019354814556e-4	0.0891241278820631	56	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI8661	1.00678041368484	0.28727729911045	56	56	9.5019354814556e-4	0.0891241278820631	C8p_QI8661
HILp_QI7969	UC_vs_non_IBD	model_group	UC	-3.61400401496016	1.03146173968351	9.5247308211799e-4	0.0891313769590144	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI7969	-3.61400401496016	1.03146173968351	56	56	9.5247308211799e-4	0.0891313769590144	HILp_QI7969
HILn_QI7033	UC_vs_non_IBD	model_group	UC	-3.63325249760065	1.03701955781484	9.5309937650313e-4	0.0891313769590144	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI7033	-3.63325249760065	1.03701955781484	56	56	9.5309937650313e-4	0.0891313769590144	HILn_QI7033
HILp_QI4149	CD_vs_non_IBD	model_group	CD	5.04486584819134	1.25405057519027	1.4179458237685e-4	0.089299569332526	75	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI4149	5.04486584819134	1.25405057519027	75	75	1.4179458237685e-4	0.089299569332526	HILp_QI4149
C8p_QI8793	UC_vs_non_IBD	model_group	UC	2.10919110435584	0.602514333568486	9.615253432753e-4	0.0897112048288293	56	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI8793	2.10919110435584	0.602514333568486	56	56	9.615253432753e-4	0.0897112048288293	C8p_QI8793
C18n_QI12380	UC_vs_non_IBD	model_group	UC	4.78811620368131	1.36834812196538	9.657722443164e-4	0.0899686041897158	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI12380	4.78811620368131	1.36834812196538	56	56	9.657722443164e-4	0.0899686041897158	C18n_QI12380
HILp_QI425	UC_vs_non_IBD	model_group	UC	2.24104621443042	0.640621968490731	9.685837385714e-4	0.0900860966091822	56	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI425	2.24104621443042	0.640621968490731	56	56	9.685837385714e-4	0.0900860966091822	HILp_QI425
C18n_QI5440	UC_vs_non_IBD	model_group	UC	-3.63890029797222	1.04027909388178	9.692622851226e-4	0.0900860966091822	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI5440	-3.63890029797222	1.04027909388178	56	56	9.692622851226e-4	0.0900860966091822	C18n_QI5440
HILp_QI21780	UC_vs_non_IBD	model_group	UC	-5.14377163079853	1.47049685654582	9.6932631873398e-4	0.0900860966091822	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI21780	-5.14377163079853	1.47049685654582	56	56	9.6932631873398e-4	0.0900860966091822	HILp_QI21780
C18n_QI3327	UC_vs_non_IBD	model_group	UC	5.23256648581261	1.49598150339659	9.7001354459348e-4	0.0900860966091822	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI3327	5.23256648581261	1.49598150339659	56	56	9.7001354459348e-4	0.0900860966091822	C18n_QI3327
C18n_QI7606	IBD_vs_non_IBD	model_group	IBD	2.7857093251973	0.76215614473301	4.1014879362544e-4	0.0901715851410937	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI7606	2.7857093251973	0.76215614473301	105	105	4.1014879362544e-4	0.0901715851410937	C18n_QI7606
C8p_QI5200	CD_vs_non_IBD	model_group	CD	1.69040894428922	0.420805752617588	1.4465358424056e-4	0.0902867864880949	75	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI5200	1.69040894428922	0.420805752617588	75	75	1.4465358424056e-4	0.0902867864880949	C8p_QI5200
HILn_QI8259	UC_vs_non_IBD	model_group	UC	-4.12632711784787	1.180147652316	9.7383556774649e-4	0.0903128576950367	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI8259	-4.12632711784787	1.180147652316	56	56	9.7383556774649e-4	0.0903128576950367	HILn_QI8259
C8p_QI7101	UC_vs_non_IBD	model_group	UC	3.77984743486128	1.08106483458979	9.7394901035683e-4	0.0903128576950367	56	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI7101	3.77984743486128	1.08106483458979	56	56	9.7394901035683e-4	0.0903128576950367	C8p_QI7101
C8p_QI18595	UC_vs_non_IBD	model_group	UC	0.612254004310573	0.17516341081924	9.7714268681899e-4	0.0904639234989283	56	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI18595	0.612254004310573	0.17516341081924	56	56	9.7714268681899e-4	0.0904639234989283	C8p_QI18595
HILp_QI6104	UC_vs_non_IBD	model_group	UC	-2.1503915344468	0.615272744047522	0.00097805699617541011	0.0904639234989283	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI6104	-2.1503915344468	0.615272744047522	56	56	0.00097805699617541011	0.0904639234989283	HILp_QI6104
C18n_QI2319	UC_vs_non_IBD	model_group	UC	-1.86462377846947	0.533559573447677	9.7904807429555e-4	0.0904639234989283	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI2319	-1.86462377846947	0.533559573447677	56	56	9.7904807429555e-4	0.0904639234989283	C18n_QI2319
HILp_QI5666	UC_vs_non_IBD	model_group	UC	-1.63972487891603	0.469217318935842	9.7931884301838e-4	0.0904639234989283	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI5666	-1.63972487891603	0.469217318935842	56	56	9.7931884301838e-4	0.0904639234989283	HILp_QI5666
HILp_QI3376	IBD_vs_non_IBD	model_group	IBD	1.25887648565928	0.344569573366718	4.1235789897295e-4	0.0904927267296042	105	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI3376	1.25887648565928	0.344569573366718	105	105	4.1235789897295e-4	0.0904927267296042	HILp_QI3376
HILn_QI3607	UC_vs_non_IBD	model_group	UC	5.82898717652296	1.66868865914981	9.8360195774666e-4	0.0907902149059629	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI3607	5.82898717652296	1.66868865914981	56	56	9.8360195774666e-4	0.0907902149059629	HILn_QI3607
HILp_QI10358	UC_vs_non_IBD	model_group	UC	3.13043146372734	0.896376937393978	9.8610175157437e-4	0.090882203961029	56	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI10358	3.13043146372734	0.896376937393978	56	56	9.8610175157437e-4	0.090882203961029	HILp_QI10358
HILn_QI6113	UC_vs_non_IBD	model_group	UC	-4.43160151276299	1.26911320416467	9.8737908089445e-4	0.0909306197285574	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI6113	-4.43160151276299	1.26911320416467	56	56	9.8737908089445e-4	0.0909306197285574	HILn_QI6113
C18n_QI7923	IBD_vs_non_IBD	model_group	IBD	2.33099679937799	0.638380853793446	4.1528156280244e-4	0.090969231903887	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI7923	2.33099679937799	0.638380853793446	105	105	4.1528156280244e-4	0.090969231903887	C18n_QI7923
C18n_QI11074	UC_vs_non_IBD	model_group	UC	1.62624863096978	0.465804955575537	9.8924286346552e-4	0.0909763412911722	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI11074	1.62624863096978	0.465804955575537	56	56	9.8924286346552e-4	0.0909763412911722	C18n_QI11074
C18n_QI3556	IBD_vs_non_IBD	model_group	IBD	-3.0065373278111	0.82358325698715	4.1651601708183e-4	0.0910144012281001	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI3556	-3.0065373278111	0.82358325698715	105	105	4.1651601708183e-4	0.0910144012281001	C18n_QI3556
HILn_QI7738	IBD_vs_non_IBD	model_group	IBD	-2.34427645188718	0.642228199645551	4.1699315470291e-4	0.0910144012281001	105	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI7738	-2.34427645188718	0.642228199645551	105	105	4.1699315470291e-4	0.0910144012281001	HILn_QI7738
C18n_QI1109	CD_vs_UC	model_group	CD	3.40673611323308	0.779284221897544	3.91304435479764e-5	0.0910581978997843	79	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI1109	3.40673611323308	0.779284221897544	79	79	3.91304435479764e-5	0.0910581978997843	C18n_QI1109
C18n_QI7829	IBD_vs_non_IBD	model_group	IBD	1.40991257291526	0.386391174119858	4.188571185324e-4	0.0912565136192823	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI7829	1.40991257291526	0.386391174119858	105	105	4.188571185324e-4	0.0912565136192823	C18n_QI7829
HILn_QI12328	IBD_vs_non_IBD	model_group	IBD	4.03195023222003	1.10525098112429	4.2019776175767e-4	0.0913839441658544	105	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI12328	4.03195023222003	1.10525098112429	105	105	4.2019776175767e-4	0.0913839441658544	HILn_QI12328
C18n_QI2362	IBD_vs_non_IBD	model_group	IBD	-2.2024345736031	0.603839695799962	4.2108237095685e-4	0.0914119176505582	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI2362	-2.2024345736031	0.603839695799962	105	105	4.2108237095685e-4	0.0914119176505582	C18n_QI2362
HILp_QI14179	UC_vs_non_IBD	model_group	UC	-4.57965707720791	1.31258787103986	9.9595974905334e-4	0.0914524396459466	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI14179	-4.57965707720791	1.31258787103986	56	56	9.9595974905334e-4	0.0914524396459466	HILp_QI14179
C18n_QI13055	UC_vs_non_IBD	model_group	UC	-3.9050142280449	1.11923846241862	9.9607058513795e-4	0.0914524396459466	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI13055	-3.9050142280449	1.11923846241862	56	56	9.9607058513795e-4	0.0914524396459466	C18n_QI13055
C18n_QI4036	UC_vs_non_IBD	model_group	UC	-3.45507874879895	0.990385984645391	9.9719765343299e-4	0.0914759041183499	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI4036	-3.45507874879895	0.990385984645391	56	56	9.9719765343299e-4	0.0914759041183499	C18n_QI4036
C8p_QI25468	UC_vs_non_IBD	model_group	UC	-4.26501092695041	1.22262465161366	9.9783917640139e-4	0.0914759041183499	56	Maaslin2_LM_LOG	lower_in_case_group	C8p_QI25468	-4.26501092695041	1.22262465161366	56	56	9.9783917640139e-4	0.0914759041183499	C8p_QI25468
HILp_QI10781	IBD_vs_non_IBD	model_group	IBD	4.00978820469979	1.10008468741319	4.2456911390298e-4	0.0917947101215106	105	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI10781	4.00978820469979	1.10008468741319	105	105	4.2456911390298e-4	0.0917947101215106	HILp_QI10781
HILp_QI11995	IBD_vs_non_IBD	model_group	IBD	3.63236440483118	0.996642397186114	4.2512312201695e-4	0.0917947101215106	105	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI11995	3.63236440483118	0.996642397186114	105	105	4.2512312201695e-4	0.0917947101215106	HILp_QI11995
HILn_QI8243	UC_vs_non_IBD	model_group	UC	4.04005209812332	1.15899941888266	0.00100570371882427	0.0920572916523797	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI8243	4.04005209812332	1.15899941888266	56	56	0.00100570371882427	0.0920572916523797	HILn_QI8243
C18n_QI6995	CD_vs_UC	model_group	CD	-4.96862007258966	1.14027216681589	4.12121878601487e-5	0.0921362709224472	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI6995	-4.96862007258966	1.14027216681589	79	79	4.12121878601487e-5	0.0921362709224472	C18n_QI6995
HILn_QI22484	CD_vs_UC	model_group	CD	-4.34546732306971	1.0000087720453	4.30466427205328e-5	0.0922285589181978	79	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI22484	-4.34546732306971	1.0000087720453	79	79	4.30466427205328e-5	0.0922285589181978	HILn_QI22484
HILn_QI1463	CD_vs_UC	model_group	CD	-5.56221161190093	1.28081896166383	4.34759742828799e-5	0.0922285589181978	79	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI1463	-5.56221161190093	1.28081896166383	79	79	4.34759742828799e-5	0.0922285589181978	HILn_QI1463
C18n_QI11144	IBD_vs_non_IBD	model_group	IBD	2.59451982271788	0.712304193650853	4.2830000487401e-4	0.0923158288580326	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI11144	2.59451982271788	0.712304193650853	105	105	4.2830000487401e-4	0.0923158288580326	C18n_QI11144
C18n_QI5283	CD_vs_non_IBD	model_group	CD	-1.68903558436924	0.422318452552738	1.5372584545882e-4	0.0923938668931681	75	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI5283	-1.68903558436924	0.422318452552738	75	75	1.5372584545882e-4	0.0923938668931681	C18n_QI5283
HILp_QI1558	CD_vs_non_IBD	model_group	CD	3.38982057759245	0.847977738974469	1.5473553583402e-4	0.0923938668931681	75	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI1558	3.38982057759245	0.847977738974469	75	75	1.5473553583402e-4	0.0923938668931681	HILp_QI1558
HILp_QI12700	UC_vs_non_IBD	model_group	UC	-4.25673068246158	1.22261183231178	0.00101837196179544	0.0928321052049215	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI12700	-4.25673068246158	1.22261183231178	56	56	0.00101837196179544	0.0928321052049215	HILp_QI12700
C18n_QI3472	UC_vs_non_IBD	model_group	UC	-3.55626116249991	1.02152305762534	0.00101941137752513	0.0928321052049215	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI3472	-3.55626116249991	1.02152305762534	56	56	0.00101941137752513	0.0928321052049215	C18n_QI3472
C18n_QI8553	UC_vs_non_IBD	model_group	UC	3.95579803345163	1.1363024546851	0.00101954246441502	0.0928321052049215	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI8553	3.95579803345163	1.1363024546851	56	56	0.00101954246441502	0.0928321052049215	C18n_QI8553
HILn_QI15698	IBD_vs_non_IBD	model_group	IBD	-1.98953255707125	0.546647535685103	4.3260626620596e-4	0.0929127610960798	105	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI15698	-1.98953255707125	0.546647535685103	105	105	4.3260626620596e-4	0.0929127610960798	HILn_QI15698
C18n_QI8346	CD_vs_UC	model_group	CD	2.08437637995106	0.480864364598264	4.47669306277194e-5	0.0930163006129663	79	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI8346	2.08437637995106	0.480864364598264	79	79	4.47669306277194e-5	0.0930163006129663	C18n_QI8346
HILn_QI4260	CD_vs_UC	model_group	CD	3.68424270288471	0.857484859089355	5.13889366643804e-5	0.0930163006129663	79	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI4260	3.68424270288471	0.857484859089355	79	79	5.13889366643804e-5	0.0930163006129663	HILn_QI4260
HILp_QI15495	CD_vs_UC	model_group	CD	-6.16746309776808	1.43625916183286	5.18465742317263e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI15495	-6.16746309776808	1.43625916183286	79	79	5.18465742317263e-5	0.0930163006129663	HILp_QI15495
C18n_QI11415	CD_vs_UC	model_group	CD	-4.2809551986872	0.997282322650748	5.21273322634254e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI11415	-4.2809551986872	0.997282322650748	79	79	5.21273322634254e-5	0.0930163006129663	C18n_QI11415
HILp_QI2095	CD_vs_UC	model_group	CD	-6.97412044428284	1.62483528713836	5.22064296376245e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI2095	-6.97412044428284	1.62483528713836	79	79	5.22064296376245e-5	0.0930163006129663	HILp_QI2095
HILp_QI3263	CD_vs_UC	model_group	CD	2.13865436865207	0.499479036144204	5.42102157020095e-5	0.0930163006129663	79	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI3263	2.13865436865207	0.499479036144204	79	79	5.42102157020095e-5	0.0930163006129663	HILp_QI3263
HILn_QI26736	CD_vs_UC	model_group	CD	3.37195498543543	0.789596855523135	5.64633080042085e-5	0.0930163006129663	79	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI26736	3.37195498543543	0.789596855523135	79	79	5.64633080042085e-5	0.0930163006129663	HILn_QI26736
C18n_QI11408	CD_vs_UC	model_group	CD	-3.46891801811336	0.814384676446733	5.87277135059226e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI11408	-3.46891801811336	0.814384676446733	79	79	5.87277135059226e-5	0.0930163006129663	C18n_QI11408
C18n_QI10928	CD_vs_UC	model_group	CD	-3.38244391602762	0.795757981869819	6.06517521683797e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI10928	-3.38244391602762	0.795757981869819	79	79	6.06517521683797e-5	0.0930163006129663	C18n_QI10928
HILp_QI2044	CD_vs_UC	model_group	CD	-5.36380534483706	1.26243842975209	6.1051521844525e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI2044	-5.36380534483706	1.26243842975209	79	79	6.1051521844525e-5	0.0930163006129663	HILp_QI2044
C18n_QI11726	CD_vs_UC	model_group	CD	-2.90439453829572	0.683850688295762	6.14141190350526e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI11726	-2.90439453829572	0.683850688295762	79	79	6.14141190350526e-5	0.0930163006129663	C18n_QI11726
HILn_QI13885	CD_vs_UC	model_group	CD	4.16102328066439	0.980377011272318	6.20369044836399e-5	0.0930163006129663	79	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI13885	4.16102328066439	0.980377011272318	79	79	6.20369044836399e-5	0.0930163006129663	HILn_QI13885
C18n_QI1515	CD_vs_UC	model_group	CD	-4.2069972648132	0.99626424895219	6.70193137303428e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1515	-4.2069972648132	0.99626424895219	79	79	6.70193137303428e-5	0.0930163006129663	C18n_QI1515
C18n_QI1784	CD_vs_UC	model_group	CD	-2.11715942677465	0.50190541092553	6.81150611272633e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1784	-2.11715942677465	0.50190541092553	79	79	6.81150611272633e-5	0.0930163006129663	C18n_QI1784
C8p_QI15827	CD_vs_UC	model_group	CD	-4.84826813339463	1.14965579111833	6.83829109496806e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	C8p_QI15827	-4.84826813339463	1.14965579111833	79	79	6.83829109496806e-5	0.0930163006129663	C8p_QI15827
HILp_QI1233	CD_vs_UC	model_group	CD	-4.96803520058051	1.17841410085431	6.869747083102e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI1233	-4.96803520058051	1.17841410085431	79	79	6.869747083102e-5	0.0930163006129663	HILp_QI1233
HILn_QI6272	CD_vs_UC	model_group	CD	-5.15116480308049	1.22213076432049	6.89340437760761e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI6272	-5.15116480308049	1.22213076432049	79	79	6.89340437760761e-5	0.0930163006129663	HILn_QI6272
C18n_QI8551	CD_vs_UC	model_group	CD	-3.91250157579705	0.928413650254294	6.91132386680167e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI8551	-3.91250157579705	0.928413650254294	79	79	6.91132386680167e-5	0.0930163006129663	C18n_QI8551
HILp_QI3264	CD_vs_UC	model_group	CD	2.23334323071668	0.530094278063002	6.93792338126694e-5	0.0930163006129663	79	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI3264	2.23334323071668	0.530094278063002	79	79	6.93792338126694e-5	0.0930163006129663	HILp_QI3264
HILn_QI6332	CD_vs_UC	model_group	CD	-4.03231512809459	0.95835182095964	7.07710982351089e-5	0.0930163006129663	79	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI6332	-4.03231512809459	0.95835182095964	79	79	7.07710982351089e-5	0.0930163006129663	HILn_QI6332
C8p_QI5385	IBD_vs_non_IBD	model_group	IBD	-2.35142229024375	0.646271678809601	4.3420221495927e-4	0.0930721563790099	105	Maaslin2_LM_LOG	lower_in_case_group	C8p_QI5385	-2.35142229024375	0.646271678809601	105	105	4.3420221495927e-4	0.0930721563790099	C8p_QI5385
HILp_QI705	IBD_vs_non_IBD	model_group	IBD	-0.559877578825653	0.153897830632173	4.3488784427579e-4	0.0930721563790099	105	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI705	-0.559877578825653	0.153897830632173	105	105	4.3488784427579e-4	0.0930721563790099	HILp_QI705
C18n_QI2320	IBD_vs_non_IBD	model_group	IBD	-2.12186909301744	0.583339010244688	4.3567552264829e-4	0.0930759944303657	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI2320	-2.12186909301744	0.583339010244688	105	105	4.3567552264829e-4	0.0930759944303657	C18n_QI2320
HILp_QI20990	UC_vs_non_IBD	model_group	UC	-3.96546502564868	1.13969299190826	0.00102533409693661	0.0931490220386033	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI20990	-3.96546502564868	1.13969299190826	56	56	0.00102533409693661	0.0931490220386033	HILp_QI20990
C18n_QI8639	IBD_vs_non_IBD	model_group	IBD	-3.98525089820344	1.09593764902385	4.3727620423507e-4	0.0931572744417545	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI8639	-3.98525089820344	1.09593764902385	105	105	4.3727620423507e-4	0.0931572744417545	C18n_QI8639
